r2,mse,rmse,mae,mape,time
0.9247908069419223,0.20713440996198568,0.4551202148465674,0.3302144555392376,0.08755500953639683,221.34234762191772
-0.33479937249025316,3.676184641748421,1.9173379049474877,1.6424409449038644,0.32291310934780637,6.693606615066528
0.8894685110620003,0.30441590731750745,0.5517389847722448,0.40180059598554146,0.10364656007487257,27.346914529800415
-0.290191245213802,3.5533289409063484,1.8850275703305637,1.6301498813281678,0.3216738191662533,8.662096977233887
0.9188308507776017,0.22354878636065964,0.4728094609466478,0.3471682281624992,0.09143338152444633,100.31417059898376
0.9169561939673735,0.22871179790856982,0.4782382229690239,0.3596572078911337,0.09526819320240192,117.09705543518066
0.904069084589939,0.26420431801776906,0.5140080913932864,0.38815078430490263,0.10309282679114513,75.42997217178345
0.8892772522957342,0.3049426550472697,0.5522161307380197,0.41168227951845243,0.10755677135161246,10.177123785018921
0.895655500448778,0.2873762563923655,0.5360748608099111,0.3964313168598818,0.10323748538973802,18.774794340133667
0.9403796259511747,0.16420108364651487,0.40521732890698897,0.2899726296315126,0.07738246245322054,319.13505959510803
0.893958297618052,0.29205054011532394,0.5404170057606662,0.40934247639741944,0.10785300770769297,69.71212768554688
-0.3009536797083239,3.5829698721294214,1.8928734432416292,1.6453772588239661,0.32380307110189654,14.020506858825684
0.8527656126160149,0.40549973635996417,0.6367886119898535,0.4885248727827601,0.12631139951405856,5.926914691925049
-0.37109883210487893,3.7761573557676797,1.9432337367819856,1.6547636968322819,0.3236999527863835,7.656595230102539
0.894691847328787,0.2900302633335541,0.5385445787802102,0.40862285039711616,0.10633115335286089,22.43559432029724
0.5724245859103534,1.1775898332444397,1.0851681128951587,0.8320919992518813,0.22081390732975778,13.681087970733643
-0.44425589508518026,3.9776399732353998,1.994402159353875,1.6705480476213577,0.33068365405525457,2.624800443649292
0.8367145411919616,0.4497061567919925,0.6706013396884862,0.49167824310510333,0.12965913522059283,17.82650399208069
0.6946242895173111,0.8410383762355794,0.9170814447122891,0.7056206312969071,0.18563254986479147,2.1402788162231445
0.9000132319332271,0.27537458341726617,0.5247614538218924,0.39733758483751686,0.1027373720557267,25.70148015022278
0.8791482494883799,0.33283904556411076,0.5769220446161776,0.44141110904582653,0.11191436600147865,47.44440269470215
-0.5510581188172099,4.271785073001045,2.0668297155307798,1.700385939867373,0.335976890991086,2.7721076011657715
0.865228953672454,0.37117432092987235,0.6092407741852742,0.4684792957008469,0.1209484250503557,17.08519172668457
0.873432085952027,0.34858199018571223,0.590408324963082,0.43065858895866893,0.11003204034115147,21.970597743988037
0.8245913848078865,0.48309466612692403,0.6950501177087333,0.5354234417245199,0.13803987565840953,24.039732456207275
